date,day_of_week,school_visitors,public_visitors,total_visitors,extra,opening_hours
2023-02-23,čtvrtek,423.0,210.0,633.0,,
2023-02-24,pátek,125.0,326.0,451.0,,
2023-02-25,sobota,74.0,1128.0,1202.0,,
2023-02-26,neděle,23.0,695.0,718.0,,
2023-02-27,pondělí,0.0,0.0,0.0,,zavřeno
2023-02-28,úterý,264.0,342.0,606.0,,
2023-03-01,středa,160.0,241.0,401.0,,
2023-03-02,čtvrtek,60.0,288.0,348.0,,
2023-03-03,pátek,212.0,315.0,527.0,,
2023-03-04,sobota,8.0,872.0,880.0,,
2023-03-05,neděle,15.0,883.0,898.0,,
2023-03-06,pondělí,0.0,0.0,0.0,,zavřeno
2023-03-07,úterý,163.0,431.0,594.0,,
2023-03-08,středa,103.0,520.0,623.0,,
2023-03-09,čtvrtek,273.0,618.0,891.0,,
2023-03-10,pátek,71.0,622.0,693.0,,
2023-03-11,sobota,17.0,1437.0,1454.0,,
2023-03-12,neděle,10.0,769.0,779.0,,
2023-03-13,pondělí,0.0,0.0,0.0,,zavřeno
2023-03-14,úterý,159.0,402.0,561.0,,
2023-03-15,středa,358.0,404.0,762.0,,
2023-03-16,čtvrtek,120.0,433.0,553.0,,
2023-03-17,pátek,225.0,422.0,647.0,,
2023-03-18,sobota,60.0,726.0,786.0,,
2023-03-19,neděle,20.0,525.0,545.0,,
2023-03-20,pondělí,0.0,0.0,0.0,,zavřeno
2023-03-21,úterý,236.0,43.0,279.0,,
2023-03-22,středa,305.0,139.0,444.0,,
2023-03-23,čtvrtek,320.0,51.0,371.0,,
2023-03-24,pátek,24.0,98.0,122.0,,
2023-03-25,sobota,78.0,959.0,1037.0,,
2023-03-26,neděle,8.0,631.0,639.0,,
2023-03-27,pondělí,0.0,0.0,0.0,,zavřeno
2023-03-28,úterý,274.0,61.0,335.0,,
2023-03-29,středa,144.0,84.0,228.0,,
2023-03-30,čtvrtek,192.0,83.0,275.0,,
2023-03-31,pátek,142.0,128.0,270.0,,
2023-04-01,sobota,10.0,943.0,953.0,,
2023-04-02,neděle,5.0,718.0,723.0,,
2023-04-03,pondělí,0.0,0.0,0.0,,zavřeno
2023-04-04,úterý,376.0,129.0,505.0,,
2023-04-05,středa,128.0,144.0,272.0,,
2023-04-06,čtvrtek,21.0,459.0,480.0,,
2023-04-07,pátek,5.0,706.0,711.0,,
2023-04-08,sobota,15.0,1706.0,1721.0,,
2023-04-09,neděle,3.0,656.0,659.0,,
2023-04-10,pondělí,23.0,229.0,252.0,,
2023-04-11,úterý,117.0,181.0,298.0,,
2023-04-12,středa,136.0,165.0,301.0,,
2023-04-13,čtvrtek,611.0,183.0,794.0,,
2023-04-14,pátek,87.0,284.0,371.0,,
2023-04-15,sobota,13.0,1531.0,1544.0,,
2023-04-16,neděle,4.0,588.0,592.0,,
2023-04-17,pondělí,0.0,0.0,0.0,,zavřeno
2023-04-18,úterý,387.0,78.0,465.0,,
2023-04-19,středa,164.0,67.0,231.0,,
2023-04-20,čtvrtek,211.0,71.0,282.0,,
2023-04-21,pátek,126.0,55.0,181.0,,
2023-04-22,sobota,15.0,282.0,297.0,,
2023-04-23,neděle,3.0,440.0,443.0,,
2023-04-24,pondělí,0.0,0.0,0.0,,zavřeno
2023-04-25,úterý,469.0,98.0,567.0,,
2023-04-26,středa,176.0,37.0,213.0,,
2023-04-27,čtvrtek,233.0,35.0,268.0,,
2023-04-28,pátek,118.0,140.0,258.0,,
2023-04-29,sobota,3.0,599.0,602.0,,
2023-04-30,neděle,1.0,266.0,267.0,,
2023-05-01,pondělí,33.0,150.0,183.0,,
2023-05-02,úterý,530.0,65.0,595.0,,
2023-05-03,středa,298.0,37.0,335.0,,
2023-05-04,čtvrtek,135.0,29.0,164.0,,
2023-05-05,pátek,59.0,53.0,112.0,,
2023-05-06,sobota,5.0,367.0,372.0,,
2023-05-07,neděle,20.0,446.0,466.0,,
2023-05-08,pondělí,4.0,357.0,361.0,,
2023-05-09,úterý,195.0,49.0,244.0,,
2023-05-10,středa,222.0,101.0,323.0,,
2023-05-11,čtvrtek,647.0,61.0,708.0,,
2023-05-12,pátek,159.0,87.0,246.0,,
2023-05-13,sobota,7.0,430.0,437.0,,
2023-05-14,neděle,5.0,518.0,523.0,,
2023-05-15,pondělí,0.0,0.0,0.0,,zavřeno
2023-05-16,úterý,364.0,63.0,427.0,,
2023-05-17,středa,307.0,57.0,364.0,,
2023-05-18,čtvrtek,349.0,368.0,717.0,,
2023-05-19,pátek,220.0,139.0,359.0,,
2023-05-20,sobota,6.0,384.0,390.0,,
2023-05-21,neděle,4.0,165.0,169.0,,
2023-05-22,pondělí,0.0,0.0,0.0,,zavřeno
2023-05-23,úterý,375.0,53.0,428.0,,
2023-05-24,středa,227.0,32.0,259.0,,
2023-05-25,čtvrtek,781.0,24.0,805.0,,
2023-05-26,pátek,273.0,42.0,315.0,,
2023-05-27,sobota,29.0,244.0,273.0,,
2023-05-28,neděle,0.0,768.0,768.0,,
2023-05-29,pondělí,0.0,0.0,0.0,,zavřeno
2023-05-30,úterý,663.0,57.0,720.0,,
2023-05-31,středa,450.0,40.0,490.0,,
2023-06-01,čtvrtek,633.0,61.0,694.0,,
2023-06-02,pátek,291.0,60.0,351.0,,
2023-06-03,sobota,13.0,286.0,299.0,,
2023-06-04,neděle,1.0,119.0,120.0,,
2023-06-05,pondělí,0.0,0.0,0.0,,zavřeno
2023-06-06,úterý,681.0,206.0,887.0,,
2023-06-07,středa,496.0,87.0,583.0,,
2023-06-08,čtvrtek,637.0,103.0,740.0,,
2023-06-09,pátek,388.0,89.0,477.0,,
2023-06-10,sobota,27.0,609.0,636.0,,
2023-06-11,neděle,28.0,167.0,195.0,,
2023-06-12,pondělí,0.0,0.0,0.0,,zavřeno
2023-06-13,úterý,695.0,35.0,730.0,,
2023-06-14,středa,628.0,43.0,671.0,,
2023-06-15,čtvrtek,861.0,54.0,915.0,,
2023-06-16,pátek,237.0,106.0,343.0,,
2023-06-17,sobota,20.0,251.0,271.0,,
2023-06-18,neděle,3.0,175.0,178.0,,
2023-06-19,pondělí,0.0,0.0,0.0,,zavřeno
2023-06-20,úterý,745.0,46.0,791.0,,
2023-06-21,středa,465.0,49.0,514.0,,
2023-06-22,čtvrtek,897.0,39.0,936.0,,
2023-06-23,pátek,342.0,113.0,455.0,,
2023-06-24,sobota,0.0,190.0,190.0,,
2023-06-25,neděle,2.0,135.0,137.0,,
2023-06-26,pondělí,0.0,0.0,0.0,,zavřeno
2023-06-27,úterý,961.0,95.0,1056.0,,
2023-06-28,středa,760.0,77.0,837.0,,
2023-06-29,čtvrtek,329.0,69.0,398.0,,
2023-06-30,pátek,13.0,300.0,313.0,,
2023-07-01,sobota,2.0,323.0,325.0,,
2023-07-02,neděle,1.0,324.0,325.0,,
2023-07-03,pondělí,0.0,0.0,0.0,,zavřeno
2023-07-04,úterý,13.0,416.0,429.0,,
2023-07-05,středa,5.0,963.0,968.0,,
2023-07-06,čtvrtek,103.0,468.0,571.0,,
2023-07-07,pátek,25.0,397.0,422.0,,
2023-07-08,sobota,3.0,317.0,320.0,,
2023-07-09,neděle,0.0,190.0,190.0,,
2023-07-10,pondělí,0.0,0.0,0.0,,zavřeno
2023-07-11,úterý,200.0,455.0,655.0,,
2023-07-12,středa,108.0,477.0,585.0,,
2023-07-13,čtvrtek,114.0,405.0,519.0,,
2023-07-14,pátek,3.0,493.0,496.0,,
2023-07-15,sobota,0.0,317.0,317.0,,
2023-07-16,neděle,9.0,374.0,383.0,,
2023-07-17,pondělí,0.0,0.0,0.0,,zavřeno
2023-07-18,úterý,140.0,452.0,592.0,,
2023-07-19,středa,142.0,408.0,550.0,,
2023-07-20,čtvrtek,335.0,493.0,828.0,,
2023-07-21,pátek,4.0,493.0,497.0,,
2023-07-22,sobota,3.0,444.0,447.0,,
2023-07-23,neděle,1.0,363.0,364.0,,
2023-07-24,pondělí,0.0,0.0,0.0,,zavřeno
2023-07-25,úterý,67.0,1189.0,1256.0,,
2023-07-26,středa,80.0,1338.0,1418.0,,
2023-07-27,čtvrtek,63.0,763.0,826.0,,
2023-07-28,pátek,8.0,1157.0,1165.0,,
2023-07-29,sobota,4.0,1198.0,1202.0,,
2023-07-30,neděle,7.0,1052.0,1059.0,,
2023-07-31,pondělí,0.0,0.0,0.0,,zavřeno
2023-08-01,úterý,110.0,1690.0,1800.0,,
2023-08-02,středa,97.0,1232.0,1329.0,,
2023-08-03,čtvrtek,68.0,667.0,735.0,,
2023-08-04,pátek,23.0,710.0,733.0,,
2023-08-05,sobota,5.0,2026.0,2031.0,,
2023-08-06,neděle,8.0,1547.0,1555.0,,
2023-08-07,pondělí,0.0,0.0,0.0,,zavřeno
2023-08-08,úterý,118.0,952.0,1070.0,,
2023-08-09,středa,137.0,1884.0,2021.0,,
2023-08-10,čtvrtek,11.0,576.0,587.0,,
2023-08-11,pátek,19.0,423.0,442.0,,
2023-08-12,sobota,2.0,452.0,454.0,,
2023-08-13,neděle,23.0,844.0,867.0,,
2023-08-14,pondělí,0.0,0.0,0.0,,zavřeno
2023-08-15,úterý,18.0,519.0,537.0,,
2023-08-16,středa,72.0,618.0,690.0,,
2023-08-17,čtvrtek,5.0,486.0,491.0,,
2023-08-18,pátek,23.0,480.0,503.0,,
2023-08-19,sobota,16.0,349.0,365.0,,
2023-08-20,neděle,3.0,293.0,296.0,,
2023-08-21,pondělí,0.0,0.0,0.0,,zavřeno
2023-08-22,úterý,14.0,624.0,638.0,,
2023-08-23,středa,82.0,472.0,554.0,,
2023-08-24,čtvrtek,82.0,421.0,503.0,,
2023-08-25,pátek,3.0,572.0,575.0,,
2023-08-26,sobota,11.0,656.0,667.0,,
2023-08-27,neděle,21.0,1238.0,1259.0,,
2023-08-28,pondělí,0.0,0.0,0.0,,zavřeno
2023-08-29,úterý,84.0,1617.0,1701.0,,
2023-08-30,středa,77.0,903.0,980.0,,
2023-08-31,čtvrtek,4.0,441.0,445.0,,
2023-09-01,pátek,6.0,537.0,543.0,,
2023-09-02,sobota,16.0,296.0,312.0,,
2023-09-03,neděle,6.0,159.0,165.0,,
2023-09-04,pondělí,0.0,0.0,0.0,,zavřeno
2023-09-05,úterý,24.0,61.0,85.0,,
2023-09-06,středa,132.0,27.0,159.0,,
2023-09-07,čtvrtek,23.0,45.0,68.0,,
2023-09-08,pátek,2.0,30.0,32.0,,
2023-09-09,sobota,1.0,164.0,165.0,,
2023-09-10,neděle,1.0,154.0,155.0,,
2023-09-11,pondělí,0.0,0.0,0.0,,zavřeno
2023-09-12,úterý,24.0,61.0,85.0,,
2023-09-13,středa,0.0,98.0,98.0,,
2023-09-14,čtvrtek,0.0,46.0,46.0,,
2023-09-15,pátek,0.0,71.0,71.0,,
2023-09-16,sobota,0.0,229.0,229.0,,
2023-09-17,neděle,1.0,189.0,190.0,,
2023-09-18,pondělí,0.0,0.0,0.0,,zavřeno
2023-09-19,úterý,89.0,48.0,137.0,,
2023-09-20,středa,102.0,34.0,136.0,,
2023-09-21,čtvrtek,63.0,34.0,97.0,,
2023-09-22,pátek,48.0,152.0,200.0,,
2023-09-23,sobota,0.0,506.0,506.0,,
2023-09-24,neděle,15.0,166.0,181.0,,
2023-09-25,pondělí,0.0,0.0,0.0,,zavřeno
2023-09-26,úterý,86.0,49.0,135.0,,
2023-09-27,středa,79.0,49.0,128.0,,
2023-09-28,čtvrtek,2.0,396.0,398.0,,
2023-09-29,pátek,203.0,278.0,481.0,,
2023-09-30,sobota,7.0,708.0,715.0,,
2023-10-01,neděle,4.0,317.0,321.0,,
2023-10-02,pondělí,325.0,0.0,325.0,,
2023-10-03,úterý,423.0,106.0,529.0,,
2023-10-04,středa,179.0,54.0,233.0,,
2023-10-05,čtvrtek,60.0,48.0,108.0,,
2023-10-06,pátek,82.0,55.0,137.0,,
2023-10-07,sobota,52.0,520.0,572.0,,
2023-10-08,neděle,9.0,549.0,558.0,,
2023-10-09,pondělí,0.0,0.0,0.0,,zavřeno
2023-10-10,úterý,24.0,79.0,103.0,,
2023-10-11,středa,132.0,60.0,192.0,,
2023-10-12,čtvrtek,226.0,47.0,273.0,,
2023-10-13,pátek,0.0,48.0,48.0,,
2023-10-14,sobota,28.0,732.0,760.0,,
2023-10-15,neděle,28.0,441.0,469.0,,
2023-10-16,pondělí,0.0,0.0,0.0,,zavřeno
2023-10-17,úterý,203.0,66.0,269.0,,
2023-10-18,středa,139.0,62.0,201.0,,
2023-10-19,čtvrtek,176.0,50.0,226.0,,
2023-10-20,pátek,107.0,123.0,230.0,,
2023-10-21,sobota,94.0,459.0,553.0,,
2023-10-22,neděle,2.0,340.0,342.0,,
2023-10-23,pondělí,0.0,0.0,0.0,,zavřeno
2023-10-24,úterý,448.0,137.0,585.0,,
2023-10-25,středa,461.0,76.0,537.0,,
2023-10-26,čtvrtek,119.0,904.0,1023.0,,
2023-10-27,pátek,98.0,1488.0,1586.0,,
2023-10-28,sobota,7.0,5034.0,5041.0,,
2023-10-29,neděle,15.0,457.0,472.0,,
2023-10-30,pondělí,0.0,220.0,220.0,,
2023-10-31,úterý,187.0,101.0,288.0,,
2023-11-01,středa,63.0,101.0,164.0,,
2023-11-02,čtvrtek,123.0,79.0,202.0,,
2023-11-03,pátek,79.0,242.0,321.0,,
2023-11-04,sobota,25.0,825.0,850.0,,
2023-11-05,neděle,15.0,468.0,483.0,,
2023-11-06,pondělí,0.0,0.0,0.0,,zavřeno
2023-11-07,úterý,200.0,54.0,254.0,,
2023-11-08,středa,198.0,51.0,249.0,,
2023-11-09,čtvrtek,249.0,64.0,313.0,,
2023-11-10,pátek,71.0,99.0,170.0,,
2023-11-11,sobota,45.0,777.0,822.0,,
2023-11-12,neděle,5.0,518.0,523.0,,
2023-11-13,pondělí,0.0,0.0,0.0,,zavřeno
2023-11-14,úterý,236.0,661.0,897.0,,
2023-11-15,středa,281.0,102.0,383.0,,
2023-11-16,čtvrtek,322.0,90.0,412.0,,
2023-11-17,pátek,5.0,1063.0,1068.0,,
2023-11-18,sobota,39.0,1296.0,1335.0,,
2023-11-19,neděle,22.0,648.0,670.0,,
2023-11-20,pondělí,0.0,0.0,0.0,,zavřeno
2023-11-21,úterý,259.0,66.0,325.0,,
2023-11-22,středa,253.0,97.0,350.0,,
2023-11-23,čtvrtek,246.0,49.0,295.0,,
2023-11-24,pátek,202.0,138.0,340.0,,
2023-11-25,sobota,21.0,528.0,549.0,,
2023-11-26,neděle,42.0,399.0,441.0,,
2023-11-27,pondělí,0.0,78.0,78.0,,
2023-11-28,úterý,321.0,42.0,363.0,,
2023-11-29,středa,91.0,27.0,118.0,,
2023-11-30,čtvrtek,319.0,40.0,359.0,,
2023-12-01,pátek,180.0,52.0,232.0,,
2023-12-02,sobota,22.0,170.0,192.0,,
2023-12-03,neděle,0.0,95.0,95.0,,
2023-12-04,pondělí,0.0,0.0,0.0,,zavřeno
2023-12-05,úterý,97.0,24.0,121.0,,
2023-12-06,středa,313.0,83.0,396.0,,
2023-12-07,čtvrtek,265.0,46.0,311.0,,
2023-12-08,pátek,92.0,63.0,155.0,,
2023-12-09,sobota,10.0,353.0,363.0,,
2023-12-10,neděle,48.0,313.0,361.0,,
2023-12-11,pondělí,0.0,0.0,0.0,,zavřeno
2023-12-12,úterý,214.0,67.0,281.0,,
2023-12-13,středa,202.0,89.0,291.0,,
2023-12-14,čtvrtek,278.0,97.0,375.0,,
2023-12-15,pátek,148.0,115.0,263.0,,
2023-12-16,sobota,3.0,384.0,387.0,,
2023-12-17,neděle,4.0,220.0,224.0,,
2023-12-18,pondělí,0.0,0.0,0.0,,zavřeno
2023-12-19,úterý,342.0,44.0,386.0,,
2023-12-20,středa,220.0,72.0,292.0,,
2023-12-21,čtvrtek,321.0,94.0,415.0,,
2023-12-22,pátek,21.0,133.0,154.0,,
2023-12-23,sobota,2.0,170.0,172.0,,
2023-12-24,neděle,0.0,0.0,0.0,,zavřeno
2023-12-25,pondělí,0.0,0.0,0.0,,zavřeno
2023-12-26,úterý,0.0,0.0,0.0,,zavřeno
2023-12-27,středa,6.0,598.0,604.0,,
2023-12-28,čtvrtek,27.0,883.0,910.0,,
2023-12-29,pátek,28.0,790.0,818.0,,
2023-12-30,sobota,14.0,743.0,757.0,,
2023-12-31,neděle,0.0,0.0,0.0,,zavřeno
2024-01-01,,0.0,0.0,0.0,Nový rok / Den obnovy samostatného českého státu,zavřeno
2024-01-02,,6.0,450.0,456.0,,8:30 - 17:00
2024-01-03,,0.0,246.0,246.0,,8:30 - 17:00
2024-01-04,,108.0,178.0,286.0,,8:30 - 17:00
2024-01-05,,56.0,170.0,226.0,,8:30 - 17:00
2024-01-06,,12.0,1017.0,1029.0,,10:00 - 18:00
2024-01-07,,8.0,677.0,685.0,,10:00 - 18:00
2024-01-08,,0.0,0.0,0.0,,zavřeno
2024-01-09,,42.0,98.0,140.0,,8:30 - 17:00
2024-01-10,,5.0,83.0,88.0,,8:30 - 17:00
2024-01-11,,144.0,81.0,225.0,,8:30 - 17:00
2024-01-12,,49.0,137.0,186.0,,8:30 - 17:00
2024-01-13,,60.0,1207.0,1267.0,,10:00 - 18:00
2024-01-14,,5.0,726.0,731.0,,10:00 - 18:00
2024-01-15,,0.0,0.0,0.0,,zavřeno
2024-01-16,,98.0,88.0,186.0,,8:30 - 17:00
2024-01-17,,0.0,72.0,72.0,,8:30 - 17:00
2024-01-18,,87.0,63.0,150.0,,8:30 - 17:00
2024-01-19,,43.0,91.0,134.0,,8:30 - 17:00
2024-01-20,,31.0,872.0,903.0,,10:00 - 18:00
2024-01-21,,7.0,559.0,566.0,,10:00 - 18:00
2024-01-22,,0.0,0.0,0.0,,zavřeno
2024-01-23,,90.0,63.0,153.0,,8:30 - 17:00
2024-01-24,,114.0,80.0,194.0,,8:30 - 17:00
2024-01-25,,138.0,75.0,213.0,,8:30 - 17:00
2024-01-26,,45.0,166.0,211.0,,8:30 - 17:00
2024-01-27,,19.0,1047.0,1066.0,,10:00 - 18:00
2024-01-28,,6.0,696.0,702.0,,10:00 - 18:00
2024-01-29,,0.0,0.0,0.0,,zavřeno
2024-01-30,,146.0,98.0,244.0,,8:30 - 17:00
2024-01-31,,52.0,219.0,271.0,,8:30 - 17:00
2024-02-01,,644.0,79.0,723.0,,8:30 - 17:00
2024-02-02,,301.0,769.0,1070.0,Pololetní prázdniny ,10:00 - 18:00
2024-02-03,,57.0,1331.0,1388.0,,10:00 - 18:00
2024-02-04,,8.0,910.0,918.0,,10:00 - 18:00
2024-02-05,,0.0,0.0,0.0,,zavřeno
2024-02-06,,106.0,390.0,496.0,,8:30 - 17:00
2024-02-07,,104.0,404.0,508.0,,8:30 - 17:00
2024-02-08,,140.0,481.0,621.0,,8:30 - 17:00
2024-02-09,,82.0,461.0,543.0,,8:30 - 17:00
2024-02-10,,21.0,1014.0,1035.0,,10:00 - 18:00
2024-02-11,,24.0,1092.0,1116.0,,10:00 - 18:00
2024-02-12,,0.0,0.0,0.0,,zavřeno
2024-02-13,,162.0,582.0,744.0,,8:30 - 17:00
2024-02-14,,266.0,490.0,756.0,,8:30 - 17:00
2024-02-15,,268.0,653.0,921.0,,8:30 - 17:00
2024-02-16,,57.0,540.0,597.0,,8:30 - 17:00
2024-02-17,,8.0,1325.0,1333.0,,10:00 - 18:00
2024-02-18,,7.0,641.0,648.0,,10:00 - 18:00
2024-02-19,,6.0,433.0,439.0,Jarní prázdniny,10:00 - 18:00
2024-02-20,,132.0,586.0,718.0,Jarní prázdniny,10:00 - 18:00
2024-02-21,,250.0,469.0,719.0,Jarní prázdniny,10:00 - 18:00
2024-02-22,,218.0,887.0,1105.0,Jarní prázdniny,10:00 - 18:00
2024-02-23,,23.0,685.0,708.0,Jarní prázdniny,10:00 - 18:00
2024-02-24,,27.0,891.0,918.0,Jarní prázdniny,10:00 - 18:00
2024-02-25,,5.0,573.0,578.0,Jarní prázdniny,10:00 - 18:00
2024-02-26,,0.0,0.0,0.0,,zavřeno
2024-02-27,,340.0,235.0,575.0,,8:30 - 17:00
2024-02-28,,288.0,220.0,508.0,,8:30 - 17:00
2024-02-29,,278.0,176.0,454.0,,8:30 - 17:00
2024-03-01,,121.0,209.0,330.0,,8:30 - 17:00
2024-03-02,,10.0,1141.0,1151.0,,10:00 - 18:00
2024-03-03,,6.0,471.0,477.0,,10:00 - 18:00
2024-03-04,,0.0,0.0,0.0,,zavřeno
2024-03-05,,159.0,623.0,782.0,,8:30 - 17:00
2024-03-06,,102.0,370.0,472.0,,8:30 - 17:00
2024-03-07,,147.0,353.0,500.0,,8:30 - 17:00
2024-03-08,,117.0,494.0,611.0,,8:30 - 17:00
2024-03-09,,36.0,825.0,861.0,,10:00 - 18:00
2024-03-10,,4.0,507.0,511.0,,10:00 - 18:00
2024-03-11,,0.0,0.0,0.0,,zavřeno
2024-03-12,,207.0,571.0,778.0,,8:30 - 17:00
2024-03-13,,330.0,471.0,801.0,,8:30 - 17:00
2024-03-14,,49.0,739.0,788.0,,8:30 - 17:00
2024-03-15,,242.0,457.0,699.0,,8:30 - 17:00
2024-03-16,,58.0,1181.0,1239.0,,10:00 - 18:00
2024-03-17,,24.0,457.0,481.0,,10:00 - 18:00
2024-03-18,,0.0,0.0,0.0,,zavřeno
2024-03-19,,221.0,73.0,294.0,,8:30 - 17:00
2024-03-20,,166.0,24.0,190.0,,8:30 - 17:00
2024-03-21,,279.0,47.0,326.0,,8:30 - 17:00
2024-03-22,,371.0,76.0,447.0,,8:30 - 17:00
2024-03-23,,20.0,983.0,1003.0,,10:00 - 18:00
2024-03-24,,3.0,842.0,845.0,,10:00 - 18:00
2024-03-25,,0.0,0.0,0.0,,zavřeno
2024-03-26,,236.0,159.0,395.0,,8:30 - 17:00
2024-03-27,,323.0,124.0,447.0,,8:30 - 17:00
2024-03-28,,19.0,453.0,472.0,Velikonoční prázdniny ,10:00 - 18:00
2024-03-29,,4.0,611.0,615.0,Velký pátek ,10:00 - 18:00
2024-03-30,,1.0,595.0,596.0,,10:00 - 18:00
2024-03-31,,1.0,432.0,433.0,,10:00 - 18:00
2024-04-01,,0.0,198.0,198.0,Velikonoční pondělí,10:00 - 18:00
2024-04-02,,228.0,139.0,367.0,,8:30 - 17:00
2024-04-03,,182.0,130.0,312.0,,8:30 - 17:00
2024-04-04,,230.0,212.0,442.0,,8:30 - 17:00
2024-04-05,,157.0,134.0,291.0,,8:30 - 17:00
2024-04-06,,32.0,267.0,299.0,,10:00 - 18:00
2024-04-07,,1.0,164.0,165.0,,10:00 - 18:00
2024-04-08,,0.0,0.0,0.0,,zavřeno
2024-04-09,,294.0,24.0,318.0,,8:30 - 17:00
2024-04-10,,286.0,81.0,367.0,,8:30 - 17:00
2024-04-11,,541.0,31.0,572.0,,8:30 - 17:00
2024-04-12,,280.0,102.0,382.0,,8:30 - 17:00
2024-04-13,,0.0,279.0,279.0,,10:00 - 18:00
2024-04-14,,2.0,323.0,325.0,,10:00 - 18:00
2024-04-15,,0.0,0.0,0.0,,zavřeno
2024-04-16,,529.0,159.0,688.0,,8:30 - 17:00
2024-04-17,,198.0,91.0,289.0,,8:30 - 17:00
2024-04-18,,381.0,82.0,463.0,,8:30 - 17:00
2024-04-19,,307.0,177.0,484.0,,8:30 - 17:00
2024-04-20,,22.0,2045.0,2067.0,,10:00 - 18:00
2024-04-21,,8.0,1037.0,1045.0,,10:00 - 18:00
2024-04-22,,0.0,0.0,0.0,,zavřeno
2024-04-23,,454.0,87.0,541.0,,8:30 - 17:00
2024-04-24,,389.0,69.0,458.0,,8:30 - 17:00
2024-04-25,,416.0,86.0,502.0,,8:30 - 17:00
2024-04-26,,97.0,112.0,209.0,,8:30 - 17:00
2024-04-27,,1.0,450.0,451.0,,10:00 - 18:00
2024-04-28,,3.0,366.0,369.0,,10:00 - 18:00
2024-04-29,,0.0,0.0,0.0,,zavřeno
2024-04-30,,190.0,60.0,250.0,,8:30 - 17:00
2024-05-01,,2.0,182.0,184.0,Svátek práce ,8:30 - 17:00
2024-05-02,,202.0,53.0,255.0,,8:30 - 17:00
2024-05-03,,142.0,267.0,409.0,,8:30 - 17:00
2024-05-04,,8.0,497.0,505.0,,10:00 - 18:00
2024-05-05,,20.0,207.0,227.0,,10:00 - 18:00
2024-05-06,,0.0,0.0,0.0,,zavřeno
2024-05-07,,448.0,318.0,766.0,,8:30 - 17:00
2024-05-08,,10.0,783.0,793.0,Den vítězství ,8:30 - 17:00
2024-05-09,,376.0,160.0,536.0,,8:30 - 17:00
2024-05-10,,80.0,219.0,299.0,,8:30 - 17:00
2024-05-11,,4.0,378.0,382.0,,10:00 - 18:00
2024-05-12,,1.0,182.0,183.0,,10:00 - 18:00
2024-05-13,,0.0,0.0,0.0,,zavřeno
2024-05-14,,367.0,18.0,385.0,,8:30 - 17:00
2024-05-15,,404.0,27.0,431.0,,8:30 - 17:00
2024-05-16,,407.0,62.0,469.0,,8:30 - 17:00
2024-05-17,,233.0,214.0,447.0,,8:30 - 17:00
2024-05-18,,8.0,1165.0,1173.0,,10:00 - 18:00
2024-05-19,,3.0,486.0,489.0,,10:00 - 18:00
2024-05-20,,0.0,0.0,0.0,,zavřeno
2024-05-21,,359.0,282.0,641.0,,8:30 - 17:00
2024-05-22,,412.0,157.0,569.0,,8:30 - 17:00
2024-05-23,,440.0,52.0,492.0,,8:30 - 17:00
2024-05-24,,293.0,277.0,570.0,,8:30 - 17:00
2024-05-25,,33.0,504.0,537.0,,10:00 - 18:00
2024-05-26,,0.0,0.0,0.0,,zavřeno
2024-05-27,,0.0,0.0,0.0,,zavřeno
2024-05-28,,720.0,136.0,856.0,,8:30 - 17:00
2024-05-29,,452.0,68.0,520.0,,8:30 - 17:00
2024-05-30,,880.0,270.0,1150.0,,8:30 - 17:00
2024-05-31,,261.0,252.0,513.0,,8:30 - 17:00
2024-06-01,,14.0,2129.0,2143.0,,10:00 - 18:00
2024-06-02,,48.0,771.0,819.0,,10:00 - 18:00
2024-06-03,,0.0,0.0,0.0,,zavřeno
2024-06-04,,533.0,49.0,582.0,,8:30 - 17:00
2024-06-05,,579.0,49.0,628.0,,8:30 - 17:00
2024-06-06,,530.0,54.0,584.0,,8:30 - 17:00
2024-06-07,,278.0,53.0,331.0,,8:30 - 17:00
2024-06-08,,73.0,278.0,351.0,,10:00 - 18:00
2024-06-09,,1.0,167.0,168.0,,10:00 - 18:00
2024-06-10,,0.0,0.0,0.0,,zavřeno
2024-06-11,,591.0,44.0,635.0,,8:30 - 17:00
2024-06-12,,700.0,55.0,755.0,,8:30 - 17:00
2024-06-13,,747.0,64.0,811.0,,8:30 - 17:00
2024-06-14,,339.0,93.0,432.0,,8:30 - 17:00
2024-06-15,,38.0,606.0,644.0,,10:00 - 18:00
2024-06-16,,31.0,214.0,245.0,,10:00 - 18:00
2024-06-17,,0.0,0.0,0.0,,zavřeno
2024-06-18,,530.0,68.0,598.0,,8:30 - 17:00
2024-06-19,,581.0,66.0,647.0,,8:30 - 17:00
2024-06-20,,750.0,46.0,796.0,,8:30 - 17:00
2024-06-21,,291.0,89.0,380.0,,8:30 - 17:00
2024-06-22,,3.0,365.0,368.0,,10:00 - 18:00
2024-06-23,,37.0,241.0,278.0,,10:00 - 18:00
2024-06-24,,0.0,0.0,0.0,,zavřeno
2024-06-25,,1080.0,38.0,1118.0,,8:30 - 17:00
2024-06-26,,610.0,45.0,655.0,,8:30 - 17:00
2024-06-27,,429.0,73.0,502.0,,8:30 - 17:00
2024-06-28,,3.0,166.0,169.0,,8:30 - 17:00
2024-06-29,,1.0,206.0,207.0,,10:00 - 18:00
2024-06-30,,2.0,215.0,217.0,,10:00 - 18:00
2024-07-01,,0.0,0.0,0.0,Začátek hlavních  prázdnin,zavřeno
