date,day_of_week,school_visitors,public_visitors,total_visitors,extra,opening_hours,is_weekend,is_holiday,nazvy_svatek,temperature_max,temperature_min,temperature_mean,apparent_temp_max,apparent_temp_min,apparent_temp_mean,precipitation,rain,snowfall,precipitation_hours,weather_code,wind_speed_max,wind_gusts_max,wind_direction,sunshine_duration,daylight_duration,is_rainy,is_snowy,is_windy,is_nice_weather,sunshine_ratio
2023-12-21,čtvrtek,321.0,94.0,415.0,,,0,0,0,7.4,3.7,5.5,1.9,-1.9,-0.1,11.0,11.0,0.0,22.0,63,34.0,71.6,244,0.0,29203.69,1,0,1,0,0.0
2023-12-22,pátek,21.0,133.0,154.0,,,0,0,0,5.4,2.1,3.7,-0.6,-3.5,-2.1,8.2,7.7,0.35,12.0,73,35.1,72.0,273,5599.85,29201.65,1,0,1,0,0.1917648489040859
2023-12-23,sobota,2.0,170.0,172.0,,,1,0,0,6.9,1.7,4.8,1.7,-2.4,-0.5,20.8,19.8,0.7,24.0,73,34.6,68.4,271,0.0,29205.91,1,0,1,0,0.0
2023-12-24,neděle,0.0,0.0,0.0,,zavřeno,1,1,Štědrý den,8.5,5.9,7.4,3.9,1.2,2.7,8.8,8.8,0.0,21.0,61,28.4,54.7,242,0.0,29216.56,1,0,0,0,0.0
2023-12-25,pondělí,0.0,0.0,0.0,,zavřeno,0,1,1. svátek vánoční,9.2,8.1,8.6,5.2,3.3,4.4,0.3,0.3,0.0,3.0,51,28.5,56.5,242,0.0,29233.65,0,0,0,0,0.0
2023-12-26,úterý,0.0,0.0,0.0,,zavřeno,0,1,2. svátek vánoční,9.1,5.7,7.8,5.9,2.1,3.8,0.3,0.3,0.0,3.0,51,25.5,48.2,241,133.91,29257.12,0,0,0,0,0.0045770055289105
2023-12-27,středa,6.0,598.0,604.0,,,0,0,0,8.2,0.2,4.2,6.4,-3.4,1.4,0.0,0.0,0.0,0.0,3,13.7,26.3,211,22592.27,29286.85,0,0,0,0,0.7714134500637658
2023-12-28,čtvrtek,27.0,883.0,910.0,,,0,0,0,8.8,-0.6,5.6,4.7,-4.4,1.5,0.0,0.0,0.0,0.0,3,17.7,34.9,220,14815.02,29322.72,0,0,0,0,0.5052403051285829
2023-12-29,pátek,28.0,790.0,818.0,,,0,0,0,10.2,6.9,8.1,5.7,2.5,4.0,0.0,0.0,0.0,0.0,3,23.3,47.5,228,16512.62,29364.62,0,0,0,0,0.5623304507260778
2023-12-30,sobota,14.0,743.0,757.0,,,1,0,0,9.1,0.6,6.8,5.2,-2.8,2.7,0.2,0.2,0.0,2.0,51,25.0,47.9,238,18414.28,29412.41,0,0,0,0,0.6260717839850594
2023-12-31,neděle,0.0,0.0,0.0,,zavřeno,1,0,0,6.8,1.4,3.8,5.1,-1.8,1.1,0.5,0.5,0.0,3.0,51,13.5,26.3,190,13931.73,29465.96,0,0,0,0,0.4728076057932611
2024-01-01,pondělí,0.0,0.0,0.0,Nový rok / Den obnovy samostatného českého státu,zavřeno,0,1,Nový rok / Den obnovy samostatného českého státu,6.8,3.0,4.6,2.1,-0.9,0.3,0.2,0.2,0.0,2.0,51,20.1,42.8,232,17981.05,29525.16,0,0,0,0,0.6090077073248714
2024-01-02,úterý,6.0,450.0,456.0,,8:30 - 17:00,0,0,0,7.7,2.5,4.8,3.2,-1.6,0.6,15.3,15.3,0.0,21.0,61,24.0,44.6,215,0.0,29589.86,1,0,0,0,0.0
2024-01-03,středa,0.0,246.0,246.0,,8:30 - 17:00,0,0,0,9.2,6.8,8.3,4.4,2.4,3.6,3.0,3.0,0.0,10.0,53,29.3,55.4,237,10408.62,29659.93,1,0,0,0,0.3509320487270199
2024-01-04,čtvrtek,108.0,178.0,286.0,,8:30 - 17:00,0,0,0,7.4,4.2,6.4,2.6,0.2,1.5,8.9,8.9,0.0,16.0,61,28.6,56.2,246,7200.0,29735.22,1,0,0,0,0.2421371020628063
2024-01-05,pátek,56.0,170.0,226.0,,8:30 - 17:00,0,0,0,7.1,2.0,4.1,5.1,-0.8,1.5,0.0,0.0,0.0,0.0,3,13.4,28.1,207,5546.02,29815.62,0,0,0,0,0.1860105541994431
2024-01-06,sobota,12.0,1017.0,1029.0,,10:00 - 18:00,1,0,0,5.6,1.8,3.7,3.4,-2.2,1.1,2.3,2.3,0.0,11.0,53,17.6,32.8,23,0.0,29900.97,1,0,0,0,0.0
2024-01-07,neděle,8.0,677.0,685.0,,10:00 - 18:00,1,0,0,1.5,-4.2,-2.0,-3.1,-10.2,-7.4,3.2,0.2,2.1,12.0,73,20.5,40.0,28,0.0,29991.13,1,1,0,0,0.0
2024-01-08,pondělí,0.0,0.0,0.0,,zavřeno,0,0,0,-4.2,-8.2,-5.7,-9.8,-13.1,-11.2,0.0,0.0,0.0,0.0,3,17.7,34.6,32,10990.52,30085.97,0,0,0,0,0.3653038276645227
2024-01-09,úterý,42.0,98.0,140.0,,8:30 - 17:00,0,0,0,-2.8,-8.9,-6.9,-8.5,-13.9,-12.1,0.0,0.0,0.0,0.0,0,15.3,31.0,39,25463.74,30185.33,0,0,0,0,0.8435799774261206
2024-01-10,středa,5.0,83.0,88.0,,8:30 - 17:00,0,0,0,0.7,-7.3,-4.9,-4.2,-12.9,-9.7,0.0,0.0,0.0,0.0,0,14.1,25.9,42,25584.09,30289.09,0,0,0,0,0.8446635405685677
2024-01-11,čtvrtek,144.0,81.0,225.0,,8:30 - 17:00,0,0,0,-0.6,-9.4,-5.4,-4.2,-13.5,-9.3,0.0,0.0,0.0,0.0,3,9.3,18.0,54,25709.14,30397.09,0,0,0,0,0.8457763555656149
2024-01-12,pátek,49.0,137.0,186.0,,8:30 - 17:00,0,0,0,0.5,-4.1,-1.7,-3.8,-7.8,-5.4,0.0,0.0,0.0,0.0,3,12.9,23.8,240,1957.75,30509.2,0,0,0,0,0.0641691686442122
2024-01-13,sobota,60.0,1207.0,1267.0,,10:00 - 18:00,1,0,0,-0.5,-2.3,-1.6,-6.3,-7.6,-7.0,0.0,0.0,0.0,0.0,3,21.6,41.8,246,0.0,30625.48,0,0,0,0,0.0
2024-01-14,neděle,5.0,726.0,731.0,,10:00 - 18:00,1,0,0,1.4,-2.5,-0.9,-4.5,-7.9,-6.6,0.0,0.0,0.0,0.0,3,24.8,47.2,247,68.0,30747.22,0,0,0,0,0.0022115820552232
2024-01-15,pondělí,0.0,0.0,0.0,,zavřeno,0,0,0,0.2,-3.2,-1.3,-5.9,-9.1,-7.4,1.1,0.0,0.77,7.0,73,28.7,54.7,251,3600.0,30874.44,1,0,0,0,0.1166013051572757
2024-01-16,úterý,98.0,88.0,186.0,,8:30 - 17:00,0,0,0,0.3,-4.9,-1.4,-4.5,-9.0,-6.6,0.4,0.0,0.28,4.0,71,23.9,49.3,250,0.0,31006.86,0,0,0,0,0.0
2024-01-17,středa,0.0,72.0,72.0,,8:30 - 17:00,0,0,0,5.2,-6.3,-1.8,0.4,-10.2,-5.4,2.9,0.8,1.47,7.0,73,22.4,41.4,199,0.0,31144.19,1,1,0,0,0.0
2024-01-18,čtvrtek,87.0,63.0,150.0,,8:30 - 17:00,0,0,0,5.9,-1.3,1.3,1.5,-5.8,-2.8,6.7,2.1,3.22,15.0,75,22.5,41.4,344,0.0,31286.18,1,1,0,0,0.0
2024-01-19,pátek,43.0,91.0,134.0,,8:30 - 17:00,0,0,0,0.6,-4.4,-2.3,-4.3,-8.6,-6.7,0.0,0.0,0.0,0.0,3,16.2,32.0,255,26828.54,31432.56,0,0,0,0,0.8535270432952327
2024-01-20,sobota,31.0,872.0,903.0,,10:00 - 18:00,1,0,0,1.3,-6.9,-3.0,-3.7,-11.0,-7.7,0.0,0.0,0.0,0.0,3,15.8,31.0,234,26943.86,31583.06,0,0,0,0,0.8531111298271922
2024-01-21,neděle,7.0,559.0,566.0,,10:00 - 18:00,1,0,0,1.5,-8.2,-3.7,-2.5,-12.0,-7.7,0.0,0.0,0.0,0.0,3,12.1,22.3,219,16933.41,31737.41,0,0,0,0,0.5335473184484808
2024-01-22,pondělí,0.0,0.0,0.0,,zavřeno,0,0,0,8.4,-3.2,3.7,2.3,-7.7,-1.4,2.7,2.7,0.0,5.0,61,23.2,44.3,225,7384.59,31895.38,1,0,0,0,0.2315253807918262
2024-01-23,úterý,90.0,63.0,153.0,,8:30 - 17:00,0,0,0,6.2,2.9,3.9,1.7,-1.9,-0.6,1.3,1.2,0.07,9.0,71,21.6,44.3,246,25305.88,32056.71,1,0,0,0,0.7894097678769906
2024-01-24,středa,114.0,80.0,194.0,,8:30 - 17:00,0,0,0,11.6,3.3,7.7,6.2,-1.5,2.6,3.7,3.7,0.0,11.0,53,35.7,69.8,250,14518.28,32221.15,1,0,1,0,0.4505823038594215
2024-01-25,čtvrtek,138.0,75.0,213.0,,8:30 - 17:00,0,0,0,7.7,-1.2,4.7,2.1,-4.7,0.2,0.2,0.2,0.0,2.0,51,24.5,50.4,263,22909.78,32388.47,0,0,0,0,0.707343693604545
2024-01-26,pátek,45.0,166.0,211.0,,8:30 - 17:00,0,0,0,8.4,-0.6,4.3,4.8,-3.8,0.8,3.4,3.4,0.0,4.0,61,25.2,52.2,244,0.0,32558.43,1,0,0,0,0.0
2024-01-27,sobota,19.0,1047.0,1066.0,,10:00 - 18:00,1,0,0,6.1,-3.5,1.6,1.7,-7.5,-2.6,0.0,0.0,0.0,0.0,2,16.9,33.8,261,28175.65,32730.79,0,0,0,0,0.8608301235625538
2024-01-28,neděle,6.0,696.0,702.0,,10:00 - 18:00,1,0,0,6.9,-5.2,-1.3,4.0,-9.0,-4.6,0.0,0.0,0.0,0.0,1,9.7,12.6,63,28566.63,32905.36,0,0,0,0,0.8681451897198511
2024-01-29,pondělí,0.0,0.0,0.0,,zavřeno,0,0,0,5.7,-5.3,-0.7,2.7,-9.0,-4.0,0.0,0.0,0.0,0.0,3,6.3,11.5,25,27842.17,33081.88,0,0,0,0,0.8416138986055206
2024-01-30,úterý,146.0,98.0,244.0,,8:30 - 17:00,0,0,0,3.3,-4.0,-1.2,0.4,-6.9,-4.3,0.0,0.0,0.0,0.0,3,9.0,12.6,188,23926.11,33260.17,0,0,0,0,0.7193622281545765
2024-01-31,středa,52.0,219.0,271.0,,8:30 - 17:00,0,0,0,5.6,-1.0,1.7,3.0,-4.5,-1.4,0.8,0.8,0.0,4.0,53,11.4,21.2,211,11599.53,33440.01,0,0,0,0,0.3468757933983871
2024-02-01,čtvrtek,644.0,79.0,723.0,,8:30 - 17:00,0,0,0,7.8,-0.9,4.1,3.9,-4.7,0.1,1.5,1.5,0.0,7.0,53,22.4,41.4,253,5031.7,33621.18,1,0,0,0,0.1496586377991492
2024-02-02,pátek,301.0,769.0,1070.0,Pololetní prázdniny ,10:00 - 18:00,0,0,0,5.8,-0.6,2.7,1.1,-4.1,-1.7,0.6,0.2,0.28,1.0,73,24.8,45.0,235,0.0,33803.8,0,0,0,0,0.0
2024-02-03,sobota,57.0,1331.0,1388.0,,10:00 - 18:00,1,0,0,7.8,5.8,6.6,3.1,0.6,2.0,0.6,0.6,0.0,5.0,51,26.6,51.1,254,0.0,33989.66,0,0,0,0,0.0
2024-02-04,neděle,8.0,910.0,918.0,,10:00 - 18:00,1,0,0,8.4,6.6,7.5,4.0,2.0,3.1,18.4,18.4,0.0,15.0,63,27.9,52.6,245,0.0,34178.92,1,0,0,0,0.0
2024-02-05,pondělí,0.0,0.0,0.0,,zavřeno,0,0,0,10.1,5.8,7.8,4.8,0.9,2.8,0.1,0.1,0.0,1.0,51,34.9,66.6,245,12728.39,34371.3,0,0,1,0,0.3703202962937101
2024-02-06,úterý,106.0,390.0,496.0,,8:30 - 17:00,0,0,0,8.1,4.5,6.4,2.9,-0.7,1.1,0.1,0.1,0.0,1.0,51,30.6,61.6,243,0.0,34566.55,0,0,1,0,0.0
2024-02-07,středa,104.0,404.0,508.0,,8:30 - 17:00,0,0,0,8.6,2.5,6.7,4.4,-1.1,2.0,9.4,9.4,0.0,14.0,61,32.1,59.8,238,0.0,34764.44,1,0,1,0,0.0
2024-02-08,čtvrtek,140.0,481.0,621.0,,8:30 - 17:00,0,0,0,9.4,1.6,5.5,6.2,-1.5,3.0,10.6,10.2,0.28,24.0,73,19.9,36.7,247,0.0,34964.71,1,0,0,0,0.0
2024-02-09,pátek,82.0,461.0,543.0,,8:30 - 17:00,0,0,0,12.4,6.9,9.0,9.8,4.6,6.6,3.7,3.7,0.0,14.0,51,18.9,37.4,200,9404.72,35167.13,1,0,0,0,0.2674292727328047
2024-02-10,sobota,21.0,1014.0,1035.0,,10:00 - 18:00,1,0,0,12.2,4.1,8.3,11.0,1.8,6.5,1.0,1.0,0.0,4.0,51,9.7,22.0,42,17994.98,35371.48,0,0,0,0,0.5087426367231452
2024-02-11,neděle,24.0,1092.0,1116.0,,10:00 - 18:00,1,0,0,7.9,5.3,6.5,4.9,2.6,3.6,5.3,5.3,0.0,18.0,53,20.3,40.7,251,0.0,35577.53,1,0,0,0,0.0
2024-02-12,pondělí,0.0,0.0,0.0,,zavřeno,0,0,0,9.0,2.7,5.7,5.4,-0.2,2.5,1.7,1.7,0.0,3.0,61,18.2,34.9,242,14889.74,35785.06,1,0,0,0,0.4160881664024037
2024-02-13,úterý,162.0,582.0,744.0,,8:30 - 17:00,0,0,0,7.8,-1.0,3.9,4.0,-4.6,0.4,0.8,0.8,0.0,1.0,53,17.2,34.6,247,24927.02,35993.86,0,0,0,0,0.6925353379715318
2024-02-14,středa,266.0,490.0,756.0,,8:30 - 17:00,0,0,0,9.1,-1.2,4.9,5.6,-4.9,1.7,0.0,0.0,0.0,0.0,3,18.4,36.4,222,18056.69,36203.71,0,0,0,0,0.4987524759202855
2024-02-15,čtvrtek,268.0,653.0,921.0,,8:30 - 17:00,0,0,0,13.0,4.8,8.3,12.2,2.1,6.3,1.4,1.4,0.0,9.0,51,12.6,26.6,206,10934.59,36414.43,1,0,0,0,0.3002817838972078
2024-02-16,pátek,57.0,540.0,597.0,,8:30 - 17:00,0,0,0,12.2,4.8,7.9,11.7,2.7,6.2,0.0,0.0,0.0,0.0,3,9.0,12.2,161,31959.32,36625.82,0,0,0,0,0.8725898833118275
2024-02-17,sobota,8.0,1325.0,1333.0,,10:00 - 18:00,1,0,0,12.2,3.1,8.7,9.6,-0.0,6.5,6.6,6.6,0.0,9.0,63,14.6,32.0,284,28676.38,36837.68,1,0,0,0,0.7784523889669491
2024-02-18,neděle,7.0,641.0,648.0,,10:00 - 18:00,1,0,0,11.8,2.9,7.1,9.2,0.6,4.7,0.9,0.9,0.0,4.0,51,12.5,22.7,207,24487.61,37049.82,0,0,0,0,0.6609373540816122
2024-02-19,pondělí,6.0,433.0,439.0,Jarní prázdniny,10:00 - 18:00,0,0,0,9.3,6.3,7.9,4.4,3.0,3.8,2.0,2.0,0.0,11.0,51,23.5,47.5,258,4476.2,37262.05,1,0,0,0,0.1201275828892935
2024-02-20,úterý,132.0,586.0,718.0,Jarní prázdniny,10:00 - 18:00,0,0,0,9.1,4.8,6.9,5.0,1.7,3.4,1.1,1.1,0.0,7.0,51,17.7,35.3,263,22593.5,37474.2,1,0,0,0,0.6029081341296145
2024-02-21,středa,250.0,469.0,719.0,Jarní prázdniny,10:00 - 18:00,0,0,0,11.8,5.4,7.4,7.8,1.8,3.8,0.6,0.6,0.0,3.0,51,22.7,44.6,228,28800.0,37686.1,0,0,0,0,0.7642074929483285
2024-02-22,čtvrtek,218.0,887.0,1105.0,Jarní prázdniny,10:00 - 18:00,0,0,0,10.4,6.6,8.7,6.6,3.2,4.7,8.5,8.5,0.0,20.0,61,25.2,50.0,211,2183.37,37897.83,1,0,0,0,0.0576120057533637
2024-02-23,pátek,23.0,685.0,708.0,Jarní prázdniny,10:00 - 18:00,0,0,0,9.5,3.0,6.1,5.7,0.4,2.7,1.9,1.9,0.0,14.0,51,26.3,48.6,229,6319.19,38111.2,1,0,0,0,0.1658092634186276
2024-02-24,sobota,27.0,891.0,918.0,Jarní prázdniny,10:00 - 18:00,1,0,0,9.8,-0.9,4.3,5.6,-4.2,1.2,0.1,0.1,0.0,1.0,51,17.0,34.6,208,34023.38,38326.42,0,0,0,0,0.8877265343332353
2024-02-25,neděle,5.0,573.0,578.0,Jarní prázdniny,10:00 - 18:00,1,0,0,10.0,-1.2,2.8,7.6,-4.2,0.0,0.2,0.2,0.0,2.0,51,9.4,19.1,103,25249.24,38543.3,0,0,0,0,0.6550876546637159
2024-02-26,pondělí,0.0,0.0,0.0,,zavřeno,0,0,0,8.8,-2.2,2.2,5.6,-5.8,-1.0,0.0,0.0,0.0,0.0,3,11.6,24.5,28,19400.44,38761.66,0,0,0,0,0.5005059122854902
2024-02-27,úterý,340.0,235.0,575.0,,8:30 - 17:00,0,0,0,7.8,0.3,4.2,4.4,-2.7,1.2,0.0,0.0,0.0,0.0,3,14.2,29.5,44,4565.25,38981.31,0,0,0,0,0.1171138168522299
2024-02-28,středa,288.0,220.0,508.0,,8:30 - 17:00,0,0,0,7.6,3.2,5.5,5.9,0.5,3.3,0.0,0.0,0.0,0.0,3,8.1,15.1,42,0.0,39202.1,0,0,0,0,0.0
2024-02-29,čtvrtek,278.0,176.0,454.0,,8:30 - 17:00,0,0,0,9.9,0.9,5.2,7.2,-1.7,2.6,0.1,0.1,0.0,1.0,51,9.8,21.6,74,4663.67,39423.85,0,0,0,0,0.1182956509828441
2024-03-01,pátek,121.0,209.0,330.0,,8:30 - 17:00,0,0,0,9.0,1.0,4.6,7.6,-1.8,2.5,2.4,2.4,0.0,5.0,53,6.5,20.2,332,15983.64,39646.39,1,0,0,0,0.4031549909083777
2024-03-02,sobota,10.0,1141.0,1151.0,,10:00 - 18:00,1,0,0,11.6,4.7,7.5,9.6,2.7,5.5,0.2,0.2,0.0,1.0,51,9.8,17.6,129,11406.45,39869.57,0,0,0,0,0.28609413143909
2024-03-03,neděle,6.0,471.0,477.0,,10:00 - 18:00,1,0,0,13.2,4.3,8.5,11.2,1.8,6.3,0.0,0.0,0.0,0.0,3,9.4,18.7,75,32302.02,40093.22,0,0,0,0,0.8056728793546639
2024-03-04,pondělí,0.0,0.0,0.0,,zavřeno,0,0,0,11.8,0.7,5.9,10.7,-1.9,4.0,3.8,3.8,0.0,4.0,61,10.2,20.9,346,31580.71,40317.19,1,0,0,0,0.7833063266561979
2024-03-05,úterý,159.0,623.0,782.0,,8:30 - 17:00,0,0,0,7.9,4.4,6.3,6.6,2.1,4.4,5.2,5.2,0.0,12.0,53,10.2,19.1,62,191.69,40541.32,1,0,0,0,0.0047282624246077
2024-03-06,středa,102.0,370.0,472.0,,8:30 - 17:00,0,0,0,9.6,1.8,5.6,6.0,-1.2,2.3,0.4,0.4,0.0,4.0,51,17.7,32.8,36,14112.24,40765.45,0,0,0,0,0.3461813864436674
2024-03-07,čtvrtek,147.0,353.0,500.0,,8:30 - 17:00,0,0,0,5.7,1.2,3.6,1.3,-2.7,-0.3,0.5,0.5,0.0,3.0,51,15.7,31.7,47,11028.29,40989.44,0,0,0,0,0.2690519802173438
2024-03-08,pátek,117.0,494.0,611.0,,8:30 - 17:00,0,0,0,8.4,-0.7,3.5,3.6,-4.4,-0.8,0.0,0.0,0.0,0.0,2,20.3,41.0,90,37453.83,41213.13,0,0,0,0,0.9087839239582144
2024-03-09,sobota,36.0,825.0,861.0,,10:00 - 18:00,1,0,0,13.6,-0.6,6.1,10.4,-4.2,2.8,0.4,0.4,0.0,1.0,51,16.7,30.2,101,37683.21,41436.38,0,0,0,0,0.9094233135230444
2024-03-10,neděle,4.0,507.0,511.0,,10:00 - 18:00,1,0,0,14.0,2.0,7.6,10.9,-1.5,4.5,0.0,0.0,0.0,0.0,3,15.8,34.2,56,35419.96,41659.04,0,0,0,0,0.8502346669534391
2024-03-11,pondělí,0.0,0.0,0.0,,zavřeno,0,0,0,13.1,3.8,8.4,9.8,0.9,5.4,0.0,0.0,0.0,0.0,3,18.6,34.9,243,30534.19,41880.94,0,0,0,0,0.7290712672638197
2024-03-12,úterý,207.0,571.0,778.0,,8:30 - 17:00,0,0,0,10.8,4.0,7.2,7.2,1.4,4.3,0.8,0.8,0.0,8.0,51,15.7,31.3,264,8694.7,42101.96,0,0,0,0,0.2065153261273347
2024-03-13,středa,330.0,471.0,801.0,,8:30 - 17:00,0,0,0,10.2,2.0,6.1,6.8,-0.7,3.2,0.4,0.4,0.0,4.0,51,13.6,28.1,227,8013.9,42322.18,0,0,0,0,0.1893546126404641
2024-03-14,čtvrtek,49.0,739.0,788.0,,8:30 - 17:00,0,0,0,13.4,5.1,8.5,12.2,2.7,6.6,0.7,0.7,0.0,4.0,51,9.3,19.8,210,2571.13,42543.25,0,0,0,0,0.0604356742844046
2024-03-15,pátek,242.0,457.0,699.0,,8:30 - 17:00,0,0,0,16.8,2.0,10.0,14.0,-0.9,7.8,0.0,0.0,0.0,0.0,3,17.4,35.3,225,35704.66,42765.37,0,0,0,0,0.8348965529820039
2024-03-16,sobota,58.0,1181.0,1239.0,,10:00 - 18:00,1,0,0,13.1,4.9,9.6,9.2,1.9,6.5,2.4,2.4,0.0,7.0,61,21.8,47.2,256,27039.12,42988.39,1,0,0,0,0.6289865705600978
2024-03-17,neděle,24.0,457.0,481.0,,10:00 - 18:00,1,0,0,10.9,-0.6,5.5,7.9,-4.0,2.5,0.0,0.0,0.0,0.0,3,13.4,23.8,286,37912.34,43212.19,0,0,0,0,0.877352895097425
2024-03-18,pondělí,0.0,0.0,0.0,,zavřeno,0,0,0,10.6,0.0,5.1,7.9,-3.1,2.1,0.0,0.0,0.0,0.0,3,8.9,20.5,39,35435.22,43436.63,0,0,0,0,0.8157911882206332
2024-03-19,úterý,221.0,73.0,294.0,,8:30 - 17:00,0,0,0,10.5,-0.8,4.4,7.8,-4.5,1.2,0.0,0.0,0.0,0.0,3,8.4,16.6,36,37533.07,43661.58,0,0,0,0,0.8596360919600252
2024-03-20,středa,166.0,24.0,190.0,,8:30 - 17:00,0,0,0,14.9,-0.3,7.0,13.2,-3.8,4.8,0.0,0.0,0.0,0.0,3,9.0,15.8,186,36702.56,43886.91,0,0,0,0,0.8362985682974717
2024-03-21,čtvrtek,279.0,47.0,326.0,,8:30 - 17:00,0,0,0,14.9,2.7,8.3,12.8,0.0,6.3,2.2,2.2,0.0,5.0,55,10.0,24.1,249,33565.91,44112.48,1,0,0,0,0.7609164118634908
2024-03-22,pátek,371.0,76.0,447.0,,8:30 - 17:00,0,0,0,15.0,1.6,8.8,12.0,-1.5,6.1,0.1,0.1,0.0,1.0,51,15.9,35.3,233,38421.07,44338.16,0,0,0,0,0.8665463339028953
2024-03-23,sobota,20.0,983.0,1003.0,,10:00 - 18:00,1,0,0,12.4,2.8,8.0,8.6,-1.7,4.2,2.2,2.2,0.0,5.0,61,32.6,68.0,249,13214.81,44563.82,1,0,1,0,0.2965367421374559
2024-03-24,neděle,3.0,842.0,845.0,,10:00 - 18:00,1,0,0,7.8,2.0,4.2,1.8,-2.5,-0.7,6.1,3.2,2.03,12.0,75,24.9,52.9,244,22795.52,44789.33,1,1,0,0,0.5089497878177682
2024-03-25,pondělí,0.0,0.0,0.0,,zavřeno,0,0,0,8.9,0.4,4.9,5.4,-3.3,0.5,2.2,2.2,0.0,12.0,51,23.4,43.6,256,35738.48,45014.54,1,0,0,0,0.7939319162208478
2024-03-26,úterý,236.0,159.0,395.0,,8:30 - 17:00,0,0,0,13.1,-0.8,6.4,10.7,-4.3,3.1,0.0,0.0,0.0,0.0,3,13.2,27.4,88,41518.33,45239.33,0,0,0,0,0.917748560820861
2024-03-27,středa,323.0,124.0,447.0,,8:30 - 17:00,0,0,0,19.5,3.4,11.8,17.7,-0.3,8.8,0.0,0.0,0.0,0.0,3,18.6,34.2,119,34714.62,45463.57,0,0,0,0,0.7635700408040988
2024-03-28,čtvrtek,19.0,453.0,472.0,Velikonoční prázdniny ,10:00 - 18:00,0,0,0,14.5,4.8,8.0,10.0,0.4,3.8,2.1,2.1,0.0,10.0,53,27.8,55.4,227,18000.0,45687.09,1,0,0,0,0.3939843837723086
2024-03-29,pátek,4.0,611.0,615.0,Velký pátek ,10:00 - 18:00,0,1,Velký pátek,18.0,2.4,10.5,16.5,-1.0,7.8,0.0,0.0,0.0,0.0,3,15.9,32.4,161,35667.15,45909.79,0,0,0,0,0.7768963874589712
2024-03-30,sobota,1.0,595.0,596.0,,10:00 - 18:00,1,0,0,22.6,7.1,14.6,20.3,4.4,12.4,0.0,0.0,0.0,0.0,3,16.6,33.1,158,42139.87,46131.5,0,0,0,0,0.913472789742367
2024-03-31,neděle,1.0,432.0,433.0,,10:00 - 18:00,1,0,0,20.6,7.2,13.3,20.3,4.7,11.8,0.0,0.0,0.0,0.0,3,10.5,16.2,131,42101.16,46352.09,0,0,0,0,0.9082904352317231
2024-04-01,pondělí,0.0,198.0,198.0,Velikonoční pondělí,10:00 - 18:00,0,1,Velikonoční pondělí,20.5,7.2,11.4,19.3,3.3,8.3,0.8,0.8,0.0,4.0,51,32.6,64.8,236,19488.22,46571.41,0,0,1,0,0.4184588785265466
2024-04-02,úterý,228.0,139.0,367.0,,8:30 - 17:00,0,0,0,11.9,6.9,9.1,6.7,3.0,4.5,0.8,0.8,0.0,6.0,51,30.0,63.4,256,36000.0,46789.54,0,0,0,0,0.7694027340298708
2024-04-03,středa,182.0,130.0,312.0,,8:30 - 17:00,0,0,0,13.4,4.9,9.6,10.0,1.7,6.3,0.9,0.9,0.0,6.0,51,19.5,37.8,225,22035.46,47008.03,0,0,0,0,0.4687594864111514
2024-04-04,čtvrtek,230.0,212.0,442.0,,8:30 - 17:00,0,0,0,16.0,8.9,11.5,11.8,6.3,8.4,3.9,3.9,0.0,10.0,61,25.6,52.6,233,21778.31,47227.07,1,0,0,0,0.4611404010454174
2024-04-05,pátek,157.0,134.0,291.0,,8:30 - 17:00,0,0,0,20.0,7.9,14.2,17.7,6.1,12.0,0.0,0.0,0.0,0.0,3,18.5,38.5,228,25873.62,47446.53,0,0,0,0,0.5453216494441216
2024-04-06,sobota,32.0,267.0,299.0,,10:00 - 18:00,1,0,0,23.9,11.9,16.9,22.9,10.8,15.7,0.0,0.0,0.0,0.0,3,12.1,26.6,213,43201.05,47666.29,0,0,0,0,0.9063228961179904
2024-04-07,neděle,1.0,164.0,165.0,,10:00 - 18:00,1,0,0,24.7,10.0,17.2,23.9,8.2,16.4,0.0,0.0,0.0,0.0,3,12.8,27.0,230,43134.15,47886.2,0,0,0,0,0.9007636855712085
2024-04-08,pondělí,0.0,0.0,0.0,,zavřeno,0,0,0,26.1,9.1,17.3,26.2,7.8,16.8,0.0,0.0,0.0,0.0,3,9.3,17.3,35,43580.29,48106.14,0,0,0,0,0.905919493852552
2024-04-09,úterý,294.0,24.0,318.0,,8:30 - 17:00,0,0,0,24.5,8.6,15.8,24.3,5.3,14.2,5.6,5.6,0.0,2.0,63,26.1,51.1,272,40514.37,48325.97,1,0,0,0,0.8383560640376179
2024-04-10,středa,286.0,81.0,367.0,,8:30 - 17:00,0,0,0,12.6,7.2,9.5,9.9,4.4,7.1,10.1,10.1,0.0,12.0,61,15.0,31.7,262,10306.69,48545.56,1,0,0,0,0.2123096324360044
2024-04-11,čtvrtek,541.0,31.0,572.0,,8:30 - 17:00,0,0,0,16.5,3.4,10.0,15.4,1.2,8.3,0.0,0.0,0.0,0.0,3,10.0,18.4,229,44039.64,48764.75,0,0,0,0,0.9031039839228132
2024-04-12,pátek,280.0,102.0,382.0,,8:30 - 17:00,0,0,0,19.6,3.8,11.6,18.0,1.2,9.8,0.0,0.0,0.0,0.0,3,11.6,26.3,236,44064.26,48983.41,0,0,0,0,0.8995751826996119
